gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,16,1,1,0,1,0,0,1,1,1,96.65595320102781,1550.634222295118,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,1,0,1,79.66013264056454,79.66013264056454,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,48.77631502265461,48.77631502265461,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.532928736519786,20.532928736519786,1,0,0,1,1,0,0,0,0,0,1
1,0,0,0,3,1,0,0,0,0,0,0,0,1,50.751967720852775,151.22905410949505,1,1,0,0,1,0,0,0,1,0,0
1,0,1,0,13,1,1,0,0,0,0,1,1,1,89.5372024845479,1209.6037877679098,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,63,1,1,0,1,0,0,1,1,1,106.11742804944062,6869.564405464745,1,0,1,0,1,0,0,0,1,0,0
0,0,0,0,24,1,0,0,0,0,0,1,1,1,94.73191860907225,2362.249288612511,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,1,1,1,0,0,0,0,1,1,1,95.33581682028148,95.33581682028148,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,2,1,0,0,0,0,0,0,0,1,70.7,142.4213833148628,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,4,1,0,0,0,0,0,0,0,1,70.08524835351567,267.4111011259771,1,0,1,0,1,0,0,0,1,0,0
0,1,1,0,53,1,1,0,1,0,0,1,1,1,81.09728762306767,4361.608264398275,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,29,1,0,0,0,0,0,1,1,1,77.3229867410004,2389.8113004073075,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,10,1,1,0,0,0,0,0,0,1,74.57343995801773,803.2253408501409,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,3,1,0,0,0,0,0,0,0,1,43.10011085399132,127.55344786264256,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.33094500437646,20.33094500437646,1,0,0,1,1,0,0,0,0,0,1
0,1,0,0,19,1,1,0,1,0,0,1,1,1,82.81849503579048,1522.6910887527683,1,0,1,0,1,0,0,0,0,1,0
0,1,1,0,50,1,1,0,1,1,0,1,1,1,93.2990888170769,4872.737727795731,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,13,1,1,0,0,0,0,1,1,1,94.42882798352993,1286.7726062622532,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,51,1,1,0,1,0,0,1,1,1,94.76258126935602,4831.400963623313,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,28,1,1,0,0,0,0,0,0,1,66.050834788006,1738.9675858500268,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,25.329127125542442,25.329127125542442,1,1,0,0,1,0,0,0,0,0,1
0,0,0,0,4,1,0,0,0,0,0,0,0,1,70.08567687116232,267.41731463185374,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,5,1,0,0,0,0,1,0,0,1,52.257257211404784,268.51417066183654,1,1,0,0,1,0,0,0,0,1,0
1,0,1,0,70,1,1,0,1,1,1,1,1,1,112.81315995845775,7709.338179563806,1,0,1,0,0,0,1,1,0,0,0
0,0,0,0,14,1,0,0,0,0,0,1,0,1,57.361656954423964,807.0470572230173,1,1,0,0,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,24.8,24.8,1,1,0,0,1,0,0,0,0,1,0
0,0,0,0,4,1,1,0,0,0,0,0,0,0,78.70972427908035,326.4872134697976,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,46,1,1,0,1,0,0,1,1,1,89.0800416362951,4066.6342641198944,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,79.64376177922092,152.41114352362132,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,24.370759398385818,24.370759398385818,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,23,1,1,0,0,0,0,1,0,1,90.02262710754715,2169.149893804245,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,3,1,0,0,0,0,0,0,0,0,53.5597548156388,189.8715353146845,1,1,0,0,1,0,0,0,1,0,0
1,0,1,1,66,1,1,0,1,1,0,1,1,1,82.56955591313393,5359.336161832039,1,0,1,0,0,1,0,0,1,0,0
1,1,0,0,26,1,1,0,1,1,0,1,1,1,96.98316141529226,2512.289014944324,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,1,1,1,0,0,0,0,0,0,1,80.1239997019085,80.1239997019085,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,32,1,1,0,0,1,0,1,1,1,97.15084906336305,3039.737760281321,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,17,1,1,0,0,0,0,1,1,1,81.68206683413084,1452.1680367748836,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,35,1,1,0,0,1,0,1,1,1,97.72014153681263,3460.9296770235405,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,63,1,1,0,1,0,0,1,1,1,96.0553958185479,6045.159373302145,1,0,1,0,0,1,0,1,0,0,0
0,0,0,0,1,1,0,0,1,0,0,0,0,1,75.39546196595465,75.39546196595465,1,0,1,0,1,0,0,0,0,1,0
0,1,0,1,30,1,1,0,1,0,0,1,0,1,87.65344665192853,2697.7955752148423,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.19753005867207,69.19753005867207,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,1,0,1,79.3046775937354,79.3046775937354,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,71,1,1,1,1,1,1,1,1,1,105.23348510760572,7547.378275435149,1,0,1,0,0,1,0,0,0,1,0
0,0,0,0,15,1,0,0,1,1,0,1,1,1,98.48985561689436,1426.4762680478882,1,0,1,0,1,0,0,0,1,0,0
0,1,1,0,27,1,1,0,0,0,0,1,1,1,104.28482311771317,2868.0975506043683,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,23,1,0,0,0,0,0,1,1,1,82.17203210437034,1910.046878229057,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,14,1,0,0,0,0,0,0,1,1,69.63511941526745,995.2922175468323,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,1,1,1,89.5944432120896,89.5944432120896,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,9,1,0,0,0,0,0,0,0,1,72.79424193306102,657.8617863276144,1,0,1,0,1,0,0,0,0,1,0
0,1,0,1,32,1,1,0,1,0,0,1,0,1,82.48297687303639,2712.3088136857214,1,0,1,0,1,0,0,0,1,0,0
1,0,1,0,45,1,1,0,0,1,0,1,1,1,91.93651336231298,4237.799430688619,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,20,1,1,0,0,0,0,0,0,1,51.5244051841935,1051.0406964529084,1,1,0,0,1,0,0,0,1,0,0
1,0,1,0,12,1,1,0,0,0,0,0,0,1,74.97914231263704,897.9054175841223,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,1,0,0,78.77104308613171,78.77104308613171,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,8,1,0,0,0,1,0,0,0,1,78.60090297968698,653.8124088332751,1,1,0,0,1,0,0,0,0,0,1
1,0,0,0,5,1,0,0,0,0,0,0,0,1,69.71100058365448,318.5940898827888,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,3,1,1,0,0,0,0,0,0,1,75.075947094838,216.65619965346147,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0,22,1,1,0,0,0,0,0,0,1,79.10410141231164,1729.0145815160924,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,4,1,0,0,0,0,0,0,0,1,73.41964519735349,324.4915375803738,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.91382519377088,69.91382519377088,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,3,1,0,0,0,0,0,0,0,1,74.9395932537167,251.53769785937703,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,1,1,45.38318558504418,68.44018311070951,1,1,0,0,1,0,0,0,0,1,0
1,1,1,0,31,1,1,0,0,0,0,0,1,1,86.27522404408586,2659.8535906602324,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,6,1,0,0,0,0,0,0,1,1,89.5711005335787,536.4882729505728,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,6,1,0,0,0,0,0,0,0,0,19.57507369847513,145.90961676792932,1,0,0,1,1,0,0,1,0,0,0
1,0,1,1,1,1,0,0,0,0,0,0,0,1,46.44290467540052,46.44290467540052,1,1,0,0,1,0,0,0,0,0,1
1,1,0,0,18,1,1,0,0,1,0,0,0,1,79.73822353927805,1491.7623789044683,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,44.816162763074345,84.28005795998325,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,1,0,80.60331870628455,80.60331870628455,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,26,1,0,0,1,0,0,0,1,1,92.77914374837376,2490.863718182564,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,15,1,1,0,0,0,0,0,0,1,91.36047052846271,1446.4002822566056,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,23,1,1,0,0,0,0,0,1,1,80.01749691823463,1823.4329615494669,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,20,1,1,0,0,0,0,1,1,1,98.7444830220439,2020.272007949846,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,24,1,1,0,0,0,0,1,1,1,91.5381473990385,2268.4125435347164,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,12,1,0,0,0,0,0,0,1,1,58.61987277831621,706.168783159978,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,20,1,1,0,0,0,0,0,1,1,98.24651547438755,1842.0897508746139,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,2,1,0,0,0,0,0,0,0,1,70.6628203077055,151.40640215436738,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,45,1,1,0,1,0,0,1,1,1,96.06200353702438,4391.001495786741,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,5,1,0,0,0,1,0,1,1,1,85.7182959290922,496.828453996392,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,5,1,0,0,0,0,0,0,1,1,89.15454289999667,454.28305651590733,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,12,1,0,0,0,1,0,0,0,1,78.18311253644998,947.436250059754,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.86179324261072,69.86179324261072,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,21,1,1,1,1,0,0,1,1,1,101.19157987140218,2197.4780996167897,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,4,1,1,0,0,0,0,0,0,0,50.3656532387838,206.7749042763471,1,1,0,0,1,0,0,0,0,1,0
0,0,0,0,17,1,0,0,0,0,0,0,0,1,51.063223364265795,893.1669930802849,1,1,0,0,1,0,0,0,1,0,0
0,0,0,0,2,1,1,0,0,0,0,1,1,1,94.14645332911542,171.39464681395623,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,6,1,1,0,1,1,0,1,1,1,98.71022742653955,561.2874983080651,1,0,1,0,1,0,0,1,0,0,0
0,1,0,0,1,1,0,0,0,0,0,0,0,1,69.67045128669805,69.67045128669805,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,40,1,0,1,1,0,0,0,0,1,76.63449992014627,3230.4702461194474,1,0,1,0,1,0,0,0,1,0,0
1,0,1,0,31,1,1,0,1,0,0,1,1,1,90.25565362583846,2996.7953415542943,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,33,1,0,0,0,1,1,1,1,1,93.87821724059631,3181.0209535402523,1,1,0,0,0,1,0,0,0,1,0
1,1,1,0,55,1,1,0,1,0,0,1,1,1,97.77995046000682,5608.888963591979,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,4,1,1,0,1,0,0,1,1,1,97.91406346387521,348.84519444579735,1,0,1,0,1,0,0,0,0,1,0
1,1,1,1,30,1,1,0,1,1,0,0,1,1,86.68723260514196,2697.449196594296,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,1,1,1,84.55654203869686,84.55654203869686,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,69,1,1,0,1,1,0,1,1,1,103.12944118304098,7092.036428042231,1,0,1,0,0,1,0,0,1,0,0
1,0,1,0,22,1,0,0,0,0,0,1,1,1,88.34852069164424,1906.592891239724,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,9,1,1,0,0,0,0,0,1,0,91.22873828845569,855.2791593883057,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,10,1,1,0,0,0,0,0,1,1,80.79006684263324,844.6803205377591,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,6,1,0,0,0,0,0,1,0,1,80.90756720270865,515.6148338699828,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,1,1,1,89.3307931389124,89.3307931389124,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,65,1,1,0,1,1,0,1,1,1,89.78714063185258,5919.155977111768,1,0,1,0,0,1,0,0,1,0,0
0,0,1,0,45,1,1,0,0,0,0,1,1,1,84.28125340240257,3553.1640835270596,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,45.17378943126932,45.17378943126932,1,1,0,0,1,0,0,0,0,0,1
0,0,0,0,3,1,1,0,0,0,0,0,0,1,70.05797867103242,234.53056338716513,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,5,1,1,0,1,0,0,0,0,1,83.56621326046549,404.1333314488541,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,19.125733124531425,19.125733124531425,1,0,0,1,1,0,0,0,0,0,1
0,0,0,0,51,1,1,0,1,0,0,1,1,1,85.53013027329311,4339.027285764556,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,49,1,1,0,0,0,0,1,1,1,95.66791991512012,4806.0494118198785,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,62,1,1,0,1,0,0,1,1,1,96.20253695220019,6125.568450168554,1,0,1,0,0,1,0,1,0,0,0
1,0,1,0,45,1,1,0,0,0,0,1,1,1,100.21885819735111,4743.849964996158,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,19.91016821640183,26.303169483908178,1,0,0,1,1,0,0,0,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,70.77734633048195,147.44244340612352,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,61,1,1,0,1,0,0,1,1,1,77.5538239823617,4759.781180213696,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,4,1,1,0,1,0,0,0,1,1,89.22474937869117,358.4220608955601,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,5,1,0,0,0,0,0,0,0,1,69.92291992285695,327.1246308737115,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.53577170961607,69.53577170961607,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,54,1,1,0,1,1,0,1,1,1,99.25742886397634,5251.935308994844,1,0,1,0,1,0,0,0,1,0,0
1,1,0,0,28,1,1,0,0,0,0,1,1,1,105.70423138016068,3154.9553223173407,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,29,1,1,0,1,0,0,0,0,1,77.43509073106858,2266.747078539725,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,21,1,1,0,0,0,0,1,1,1,101.433706470223,2104.0576747524697,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,41,1,1,0,1,1,1,1,1,1,112.55981349085803,4533.118388036512,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,18,1,0,1,0,0,0,0,0,0,49.47315494796693,876.5313337685509,1,1,0,0,1,0,0,0,0,0,1
1,1,0,0,1,1,1,0,0,0,0,0,0,1,74.46225070681726,74.46225070681726,1,0,1,0,1,0,0,0,0,1,0
1,1,0,0,1,1,0,0,0,0,0,0,0,1,69.74559596206116,69.74559596206116,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,24,1,1,0,0,0,0,0,0,1,76.42734771450418,1770.7473422533,1,0,1,0,1,0,0,0,0,1,0
1,1,0,0,13,1,1,0,0,0,0,1,1,1,97.61053179465928,1297.5843599993705,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,2,1,0,0,0,1,0,0,0,0,78.79722762593934,164.0162095923698,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,1,0,0,1,1,0,0,0,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,69.71280764918532,144.88381520107177,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,7,1,0,0,0,0,0,1,0,1,79.28596424650847,523.1406428310056,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,4,1,1,0,0,0,0,0,0,1,83.52431383230778,315.73643697709684,1,0,1,0,1,0,0,0,0,1,0
1,1,0,0,7,1,1,0,0,0,0,0,0,1,74.04945862666692,524.4384039383358,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,14,1,1,0,0,0,0,0,0,1,84.51838763511762,1233.384097716881,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,4,1,0,0,0,0,0,1,1,1,94.50756204364964,425.1443893823915,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,6,1,0,0,0,0,0,0,0,1,56.09455966372628,378.55226289571215,1,1,0,0,1,0,0,0,0,1,0
0,0,1,0,11,1,0,0,0,0,0,1,1,1,94.56268609953136,1218.625389246348,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,9,0,0,0,0,0,0,0,1,1,35.16355237846419,302.8138575978127,1,1,0,0,1,0,0,0,0,0,1
0,0,0,0,3,1,1,0,0,0,0,0,0,1,74.33066744021122,213.2578061410776,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,25,1,0,0,0,0,0,1,1,1,91.88458810875879,2361.88342985452,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,13,1,1,0,0,0,0,0,0,1,79.65674064774866,1012.442495241152,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,49,1,1,0,1,0,0,1,1,1,103.57039759433418,5061.401820911545,1,0,1,0,0,1,0,1,0,0,0
1,0,0,0,7,1,1,0,0,0,0,0,0,1,76.78491076262604,607.5929056377369,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,4,1,1,0,0,0,0,0,0,0,50.898542240698895,226.00671484500813,1,1,0,0,1,0,0,0,0,1,0
0,0,0,0,11,1,1,0,0,1,0,1,1,1,99.00841940508894,1055.943651046267,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,25,1,1,0,1,0,0,1,0,1,88.98125674190996,2289.0823557356002,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,45,1,1,0,1,1,1,1,0,1,97.8895856039014,4525.634046723632,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,1,1,0,0,0,1,0,0,0,1,74.93720667648664,74.93720667648664,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,15,1,0,0,0,0,0,0,0,1,19.648540168218048,294.9809181306982,1,0,0,1,1,0,0,0,0,1,0
0,1,0,0,25,1,1,0,1,0,0,1,0,1,88.59580249744573,2290.8218702337595,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,3,1,0,0,0,0,0,0,0,1,77.69329598201891,266.8851869305189,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,2,1,0,0,0,0,0,0,0,1,53.88915674303205,108.31289205101335,1,1,0,0,1,0,0,0,0,0,1
0,0,0,0,9,1,0,0,0,0,0,0,1,1,75.43702890034284,706.330835447878,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,47.80736697051952,47.80736697051952,1,1,0,0,1,0,0,0,0,1,0
1,1,0,0,8,1,0,0,0,0,0,1,1,1,92.48422854704762,732.0755196219656,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.94748927841548,20.94748927841548,1,0,0,1,1,0,0,0,0,0,1
1,0,0,0,36,1,1,0,0,0,0,1,1,1,84.40199855972583,3034.8647059694963,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.024076647109666,45.024076647109666,1,1,0,0,1,0,0,0,0,0,1
1,0,1,0,62,1,1,0,1,1,1,1,1,1,84.1646307366252,5145.102397202741,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,45.128549391067146,45.128549391067146,1,1,0,0,1,0,0,0,0,0,1
0,1,0,0,1,0,0,0,0,0,0,0,0,1,25.79086258951396,25.79086258951396,1,1,0,0,1,0,0,0,0,0,1
0,0,0,0,13,1,1,0,1,0,0,1,1,1,104.45384028396045,1405.853364455969,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,44.4,44.4,1,1,0,0,1,0,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,1,0,1,80.08142168181334,80.08142168181334,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,15,1,1,0,0,0,0,1,0,1,82.31415172006143,1310.6566457726576,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,13,1,1,0,1,0,0,0,0,1,63.06661413740618,829.9773039761928,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,8,1,0,0,0,0,0,0,0,0,19.71384324812992,165.81095687240816,1,0,0,1,1,0,0,0,0,0,1
1,0,0,0,23,1,1,0,0,0,0,0,0,1,76.75068281374818,1741.8659622175712,1,0,1,0,1,0,0,0,0,1,0
1,1,0,0,2,1,0,1,0,0,0,0,0,0,66.22713223331154,94.47424442858407,1,1,0,0,1,0,0,0,0,0,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,45.82158741148064,81.48301400482907,1,1,0,0,1,0,0,0,0,0,1
1,0,0,0,4,1,0,0,0,0,0,0,0,1,77.83626866063625,311.47888481481664,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,51,1,1,0,1,1,0,1,1,1,106.33979660026024,5428.146750926357,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,10,1,1,0,0,0,0,0,0,1,78.71437589646257,837.0572934867664,1,0,1,0,1,0,0,0,0,1,0
1,1,1,0,42,1,1,0,1,0,0,1,1,1,96.11485703783224,4049.518102785726,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0,7,1,1,0,0,0,0,0,0,1,76.24993554687207,554.8205891323496,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,52.667146204966365,52.667146204966365,1,1,0,0,1,0,0,0,0,0,1
1,0,0,0,3,1,0,0,0,0,0,0,0,0,20.166769957096378,58.48611796415507,1,0,0,1,1,0,0,0,0,0,1
1,0,1,0,41,1,1,0,1,1,0,1,1,1,94.85100400753899,4062.968276894567,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,2,1,1,0,0,0,0,0,0,1,78.24490731638991,150.42099040320946,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.11771932804002,20.11771932804002,1,0,0,1,1,0,0,0,0,0,1
0,0,0,0,3,1,1,0,0,0,0,0,0,1,74.79625793981769,228.02552816831087,1,0,1,0,1,0,0,0,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,44.45668376041354,44.45668376041354,1,1,0,0,1,0,0,0,0,0,1
1,0,0,0,2,1,1,0,0,0,0,0,0,1,78.27514781418425,161.40377761676095,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,5,1,0,0,0,0,0,0,1,1,85.7634776182118,453.8648616016556,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,1,1,0,0,0,0,0,0,1,1,87.99578897917802,87.99578897917802,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,7,1,0,0,0,0,0,0,0,1,54.84563765957595,423.23156338275396,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,20,1,1,0,0,0,0,1,0,1,98.32033005456933,2026.1834140060892,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,25,1,1,0,1,0,0,1,1,1,89.16905089844137,2276.0792670669825,1,0,1,0,1,0,0,0,0,1,0
1,1,0,0,39,1,1,0,0,0,0,1,1,1,96.14391854104605,3781.4628119568006,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,10,1,0,0,0,1,0,0,1,1,92.14742364489825,957.0414635948197,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,54,1,1,0,0,0,1,0,1,1,56.12346249643138,3072.273474329431,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,65,1,1,0,0,1,0,1,1,1,100.26132652760461,6720.549510164381,1,0,1,0,1,0,0,1,0,0,0
1,1,0,0,43,1,1,0,1,0,0,1,1,1,106.96570270542315,4707.8153423280255,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,5,1,1,0,0,1,0,0,0,1,76.46264382954014,338.28300739464726,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,22,1,1,0,1,0,0,0,1,1,81.3957533755921,1856.7805872862516,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,4,1,0,0,0,0,0,0,0,1,71.55943219455102,274.7255142424085,1,0,1,0,1,0,0,0,0,1,0
0,1,1,0,7,1,1,0,0,0,0,0,1,1,95.5737321858778,644.3559429443716,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,19.802216977887777,62.98547164620441,1,0,0,1,1,0,0,0,0,0,1
1,1,0,0,3,1,1,0,0,1,0,1,1,1,98.22383131168515,339.958966967068,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,4,1,1,0,0,0,0,0,0,1,73.33480141789882,321.3566082409487,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,1,1,1,0,0,0,0,0,1,1,81.74625601967388,81.74625601967388,1,0,1,0,1,0,0,0,0,1,0
0,1,1,0,29,1,1,0,0,0,0,1,0,1,96.08047904638296,2866.707524171736,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,59,1,1,0,1,1,0,1,1,1,100.41023277685858,6040.967496892957,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,13,1,1,0,0,0,0,1,1,1,87.05203950478068,1139.8942161990742,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,11,1,1,0,0,0,0,1,1,1,102.66449929763515,1132.0125900790233,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,53,1,0,0,0,0,0,0,0,0,20.27174029442505,1037.1698419098234,1,1,0,0,1,0,0,1,0,0,0
