gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,0.4594882527041261,1,1,0,0,0,1,1,1,0,0.7640490548355765,0.3518282578046482,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.048404092499715834,1,0,1,0,0,1,0,0,1,0.39283509414939277,0.022253475945949223,1,1,0,0,1,0,0,0,0,0,1
0,1,0,0,0.1666174895827446,1,1,0,0,0,0,1,1,1,0.7756158746781762,0.13466616525429617,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.7164321722942047,1,1,1,1,0,1,1,1,0,0.9211480532834748,0.6731962751491244,1,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.029130719082520695,1,1,0,0,0,0,0,0,1,0.5779236201943028,0.015816046559653057,1,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.1715141698940151,1,0,0,1,0,0,0,1,1,0.7106215442576476,0.1250165717187104,1,0,1,0,1,0,0,0,0,1,0
1,1,1,0,0.5690227260258423,1,1,0,1,1,0,0,1,1,0.8342831643137666,0.4792796141299396,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.1446222136647463,1,1,0,0,0,0,0,0,1,0.5656660893649748,0.08785696563866134,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.16112598238304848,0,0,0,0,0,0,0,1,1,0.16605357346830027,0.043049639436983415,1,1,0,0,1,0,0,0,0,1,0
0,1,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5128782718219249,0.005875529030386588,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.8690338158494856,1,1,0,1,1,1,1,1,0,0.906197006186768,0.7685222705054939,1,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.02046375345752468,0.00017349846058880718,1,0,0,1,1,0,0,0,0,0,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,1,1,1,0.7207719759983671,0.008282883428506362,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.3783083356593549,1,1,0,1,0,0,1,1,1,0.8149096161759108,0.3021906308418732,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0.37673248421239436,1,0,0,0,0,0,1,1,0,0.7576646251505831,0.2837407746613553,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.29874169184071325,1,1,0,0,0,1,1,0,1,0.7129808495034299,0.22288492218273614,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.3629299638053964,0.0041391670745293705,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0.31599579662244637,1,1,0,1,1,0,1,0,0,0.7542348949747856,0.25087498308819034,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.013888888888888888,1,0,0,0,1,0,1,0,1,0.6638680668935679,0.007623951132329741,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.016662419218648174,1,1,0,0,0,0,0,1,1,0.7200185691564129,0.010219406965049962,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0.06747789441797569,0.000717909843623801,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.014918130869095375,1,0,1,0,0,0,0,0,1,0.6278561780224295,0.008177513607985023,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.10062931549076383,1,0,0,0,0,0,0,0,0,0.10954515176428385,0.01524365436352084,1,1,0,0,1,0,0,0,0,1,0
0,1,0,0,0.04957616164517259,0,0,0,0,0,0,0,1,1,0.5235802000915372,0.023388644130531162,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.0620524703061816,1,0,0,0,0,0,0,1,1,0.6447713554113462,0.03903038290871408,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,1,0.07024989888475776,0.0007500089260426311,1,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0.06613464339596122,0.0007023553501944042,1,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.10512912807066149,0,0,0,0,0,0,0,1,0,0.1976769957987225,0.030871856983945498,1,1,0,0,1,0,0,0,0,1,0
1,1,0,0,0.09276850061904834,1,0,0,0,0,0,0,0,1,0.45786962483688265,0.05068370575855004,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.5717374374208151,1,1,0,1,1,0,1,0,0,0.7596762834265871,0.45641675779770746,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.07271110614662923,1,0,0,1,1,0,0,0,1,0.46584619084991863,0.04188973680646092,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.020569385334273983,1,1,0,0,0,0,0,1,1,0.6810818566628181,0.012288164809886478,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.1600236555874015,1,1,0,0,0,0,0,1,1,0.6563981419107643,0.11321599436865792,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.10168323053744618,1,0,0,0,1,0,1,1,0,0.7723688925602117,0.08446871550091517,1,0,1,0,1,0,0,0,0,1,0
1,1,1,0,0.6273362952321724,1,1,0,0,1,0,1,1,1,0.8301397558098893,0.5293754393788902,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,1,1,0,0.7458452620024127,0.008573225483722836,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.6561419195260447,1,1,0,1,1,0,1,0,1,0.7687654925001038,0.5146527827851421,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.06944444444444445,1,1,0,1,0,0,0,0,1,0.6167243731477071,0.04228325130150737,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.6352081806429438,1,1,0,1,1,0,1,1,1,0.8572677489674979,0.5416360135534,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.17930996098885302,1,0,0,1,0,0,0,0,1,0.5591178232924784,0.10953858270190012,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0.09677748244943742,1,0,0,0,0,0,0,0,0,0.015591361129216077,0.015268369976158377,1,0,0,1,1,0,0,1,0,0,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.012509352024597355,8.138858477594566e-05,1,0,0,1,1,0,0,0,0,0,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,1,0,0,1,0.5317255346425362,0.006093775375187918,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.03535582148028715,0,0,0,0,0,0,0,0,0,0.06866932437771037,0.005409050175442122,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.5,1,1,0,0,0,0,0,1,1,0.6633556265625408,0.350686528187279,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.27603388141504737,0.003132933302561736,1,1,0,0,1,0,0,0,0,0,1
1,0,0,0,0.04490951320093632,1,0,0,0,1,1,1,1,1,0.7451551141369388,0.03187890421766996,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,0.36362661574710864,1,1,0,0,0,0,1,0,1,0.6805590749957379,0.2529947461158398,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.3242483323815816,1,1,0,1,0,0,0,0,1,0.622400438943381,0.21241794989642468,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.598289828686347,1,1,0,0,0,1,1,1,1,0.8116870472130876,0.5001262354285287,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.5132634572310062,1,1,0,1,1,0,1,1,1,0.8727250173461711,0.44119498833315235,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,0.31425078423378294,1,1,0,1,0,0,1,0,1,0.7019642019241096,0.23274432819353347,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.29191289406451937,1,1,0,0,0,0,1,1,1,0.8169148366163614,0.2510816840643974,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0.6086021402070751,1,0,1,1,0,1,0,0,0,0.45700456807249834,0.2954284828827475,1,0,1,0,0,1,0,0,0,1,0
1,0,1,0,0.11780409916955392,1,1,0,0,0,0,1,0,1,0.6607504026795508,0.07625773487126435,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.05197573871109843,1,0,0,0,0,0,1,0,0,0.5356168146429424,0.02819092532509026,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.7054381516852839,1,1,0,1,0,0,1,1,1,0.8325667304072703,0.6100392235182701,1,0,1,0,1,0,0,0,0,1,0
1,1,0,0,0.280136822213913,1,1,0,1,0,0,1,0,1,0.6995861261571538,0.2122037647447596,1,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.5045662701158613,1,1,0,1,1,0,0,0,1,0.7797229121505806,0.3970590494449596,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.16667036692465487,1,1,0,0,0,0,0,1,1,0.6562039964619171,0.11953292423682069,1,0,1,0,1,0,0,0,0,1,0
1,1,1,0,0.08487145499850796,1,1,0,0,0,0,0,0,1,0.5605475701288456,0.050020021747235466,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.5857161404100655,1,1,0,1,0,0,1,1,1,0.8221934177640142,0.49307725564042726,1,0,1,0,1,0,0,0,0,1,0
1,1,1,0,0.19944686505366982,1,0,0,1,0,0,0,0,1,0.5944196464554292,0.12281024846664455,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.05712229676040469,1,0,0,0,0,0,0,1,1,0.6289190398898594,0.037780969567719036,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,0.05238613752082988,1,0,0,0,0,0,1,1,1,0.7101763881247333,0.037081476123439594,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.060688138387562165,1,0,0,0,0,0,0,1,1,0.6117271650540786,0.03831318856688945,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.21525965240048373,0,0,0,0,0,0,0,0,0,0.08202779335824514,0.043426410708866894,1,1,0,0,1,0,0,0,0,1,0
0,0,1,1,0.32766263272177215,1,0,0,1,1,0,1,0,1,0.7069949478306038,0.24341859191172632,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.26792735716828553,0.003039061884587751,1,1,0,0,1,0,0,0,0,0,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.011311219396238865,6.75145241648477e-05,1,0,0,1,1,0,0,0,0,0,1
1,1,0,0,0.02141507495323237,1,1,0,0,0,0,0,0,1,0.5738045123018926,0.01145056635959714,1,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.3667292827923482,1,0,0,0,0,0,0,1,1,0.70331860229084,0.2672232127721377,1,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.02276341464463158,0.00020012793210117443,1,0,0,1,1,0,0,0,0,0,1
1,0,0,0,0.48752767311230555,1,1,0,0,1,0,1,1,1,0.8050089629776428,0.39852439794221595,1,0,1,0,1,0,0,0,0,1,0
0,1,1,0,0.9354897512345945,1,1,0,1,0,0,1,1,1,0.8295986193728968,0.7916444789333272,1,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.10175889900626449,1,1,0,0,0,0,1,1,1,0.7553692297458512,0.07185965669038359,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.05171549363403614,1,0,0,0,0,0,0,0,0,0.020146115962142552,0.006156777498874335,1,0,0,1,1,0,0,0,0,0,1
0,0,0,0,0.11933021399449079,1,0,0,0,1,1,1,1,0,0.7244904022062901,0.09958613716594975,1,0,1,0,1,0,0,0,0,1,0
1,0,0,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.01158361658033816,7.06688118897915e-05,1,0,0,1,1,0,0,0,0,0,1
1,0,0,0,0.02564844948874465,1,0,0,0,0,1,0,0,0,0.32808199631907453,0.008563019921431363,1,1,0,0,1,0,0,0,0,0,1
0,0,0,0,0.14310894242863992,1,1,0,0,1,0,1,1,1,0.8123012396525091,0.12175556684049918,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.27473271555152723,1,0,1,1,1,1,0,1,0,0.7037083205024176,0.1778543129540731,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0.21352702097900156,1,1,0,0,0,1,1,1,1,0.6072187584394879,0.15911102111577996,1,0,1,0,1,0,0,0,0,1,0
0,1,1,0,0.6769776065426073,1,0,0,1,1,0,1,1,1,0.8384764677128107,0.5840672334868355,1,0,1,0,1,0,0,0,1,0,0
1,0,1,1,0.013888888888888888,1,0,0,0,0,0,0,1,0,0.687948273766353,0.00790279359248252,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.052997751642435365,0,0,0,1,0,0,0,0,1,0.1579857210251986,0.013356531746453843,1,1,0,0,1,0,0,0,0,0,1
0,1,0,0,0.30448504489745587,1,1,0,0,0,0,1,1,1,0.7552033009040632,0.2358940924082108,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0.7207252629678216,1,1,0,0,0,0,1,0,1,0.6544515889031193,0.49843208787359167,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,1,0,1,0.6061830170430977,0.006955973431834162,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0.29293047572593045,1,0,0,1,1,0,1,0,1,0.7719809334639137,0.2363863712489108,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0.21964927505114143,1,0,0,0,0,1,1,0,0,0.5394446738745786,0.14191021376290658,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.05132109198503786,1,0,1,0,0,0,0,0,1,0.6313743729801273,0.029585196563579576,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.021844163266874033,1,0,0,0,0,0,0,0,0,0.025361139792831028,0.0014893197224850013,1,0,0,1,1,0,0,0,0,0,1
1,0,0,0,0.041666666666666664,0,0,0,1,0,0,0,0,1,0.13090533523140702,0.007964093898720501,1,1,0,0,1,0,0,0,0,0,1
1,1,1,0,0.23307339426391765,1,1,0,0,1,0,1,1,1,0.8154278371490138,0.18416995443184542,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.044313979609096915,1,0,0,0,0,0,0,0,0,0.5138334801753349,0.022725900257420682,1,0,1,0,1,0,0,0,0,1,0
1,1,1,0,0.22999645347181047,1,1,0,0,0,0,1,1,1,0.7631077905159106,0.17870455235409638,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.01959339207253996,0.00016341990474029374,1,0,0,1,1,0,0,0,0,0,1
1,0,0,1,0.5247121769789788,1,0,1,0,0,0,0,0,1,0.40494702874118993,0.24317164687530454,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.08485935811495465,1,1,0,0,0,0,1,1,1,0.7131158248070117,0.05972461725821657,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0.4749292301133618,1,1,0,0,0,0,1,1,1,0.7736399222505004,0.3890683107606676,1,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.4279482999209409,1,1,0,0,1,0,1,1,1,0.8487389338951385,0.3678297218274773,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.015116457597007204,1,0,0,0,0,0,1,0,1,0.37475682228496204,0.005021159415360608,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0.14336214724673477,1,1,0,0,0,0,0,0,0,0.41720787963589145,0.049142870380275275,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.1315748452107973,1,0,1,0,0,0,0,0,0,0.5869938335894066,0.08079380041783765,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.015607106260106368,0.00011725976381279393,1,0,0,1,1,0,0,0,0,0,1
0,1,0,0,0.21703070675665703,1,1,0,0,0,0,1,1,1,0.776065726308367,0.17021751245739772,1,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.09160784017709016,1,1,0,0,0,0,0,1,1,0.6874429837958296,0.0681202688124522,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5146146576884045,0.005895635921882228,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.1413146679607992,1,0,0,1,1,0,1,0,0,0.7498014972090209,0.1088760141030766,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.12948106228605782,1,0,0,0,0,1,0,0,0,0.32130938398822656,0.0511086198192877,1,1,0,0,1,0,0,0,0,0,1
0,1,0,0,0.08651873164294488,1,0,0,1,1,0,1,1,1,0.8443131227360852,0.07380247905306742,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.415583907759413,1,1,0,1,0,0,0,1,1,0.8126603085523011,0.34053030906683013,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.027770247584486468,1,0,0,1,0,0,0,0,0,0.32237142891185006,0.0075369403791778165,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.24871175155259506,1,0,0,0,0,1,1,1,1,0.8108799571521235,0.19833730049171502,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,1,1,0.624883775403495,0.007172523293531125,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0.043316918203606114,1,0,0,0,0,0,0,0,0,0.05362835290512796,0.01049992408475836,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.03714874141164239,1,0,0,0,0,0,0,0,1,0.5149385571610963,0.020830627488200155,1,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.0954463059024504,1,1,0,0,0,0,0,1,0,0.674836151677747,0.0688516106888366,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0.9307156524931064,1,1,1,1,1,1,1,1,0,0.9974015095744551,0.8985221325302123,1,0,1,0,0,1,0,1,0,0,0
0,0,0,0,0.15520256022050072,1,1,0,0,0,0,0,0,1,0.5835999183316083,0.09596098120793477,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.018198018117910306,1,1,0,0,0,0,0,0,1,0.5676932111320556,0.009221353348669784,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.1804454151232322,1,0,0,1,0,0,0,0,1,0.5592993909788105,0.11023459375506886,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.10898048892061787,1,1,0,0,0,0,0,0,1,0.563891433580754,0.06835732611458392,1,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.22620418159570146,1,1,0,0,0,0,0,1,1,0.6841083133768778,0.16457300682823273,1,0,1,0,1,0,0,0,0,1,0
1,1,0,0,0.039030057310509174,1,1,0,0,0,0,0,0,1,0.5849306939187652,0.02349870029894584,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.041666666666666664,1,1,0,0,0,0,0,0,1,0.5665133274958809,0.029062355829191273,1,0,1,0,1,0,0,0,1,0,0
1,0,1,0,0.1071322951947031,1,0,0,0,0,0,0,0,1,0.5173425794707044,0.05695834599109155,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,0.1802528742303633,1,1,0,0,0,0,1,1,1,0.7745264448274459,0.14136478083805076,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.05870361405704536,0,0,0,0,1,0,0,1,0,0.24971298909189552,0.018768761687769912,1,1,0,0,1,0,0,0,0,1,0
0,0,1,1,0.1765261617356091,1,0,0,0,0,0,0,0,0,0.014689400277659505,0.02766992801267888,1,0,0,1,1,0,0,0,0,0,1
1,1,1,0,0.22225516253608116,1,1,0,0,1,0,1,1,1,0.8022325051760473,0.18103309167097448,1,0,1,0,1,0,0,0,0,1,0
1,1,1,0,0.5186130637461845,1,1,0,0,1,0,1,1,1,0.8197194152664479,0.4437065955667909,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.014449317039718051,1,0,0,1,0,0,0,0,1,0.5617802736839961,0.006637595515074935,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0,0.5686672556948205,1,0,0,0,0,0,0,0,1,0.5480502271004059,0.3384114813853282,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.048893370546052604,1,1,0,0,0,0,0,1,1,0.6701058396088034,0.03372376900042489,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.22689428246431703,1,1,0,0,1,0,0,1,1,0.4733823563757127,0.12279011964363516,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.19331554886910474,1,1,0,0,0,0,1,1,1,0.7580782504562232,0.1522000258955911,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.07244807984617727,1,0,0,0,1,0,1,1,0,0.7754606527369255,0.05673645268703704,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0.4963232949319405,1,0,0,1,0,0,0,0,1,0.5980717700280075,0.3246356984557744,1,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0.5364660552558432,1,0,1,1,0,0,0,0,1,0.6395609711082346,0.370976020597427,1,0,1,0,1,0,0,0,1,0,0
0,0,1,0,0.7318238331807578,1,1,0,1,1,0,1,1,0,0.8832285737009326,0.6576032817824029,1,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.1388888888888889,1,1,0,1,0,0,0,0,1,0.618041029111045,0.0933492926400985,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.12380154616065958,0,0,0,0,0,0,1,0,1,0.16470731321467727,0.03172421277313418,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.07112249336211324,1,0,0,0,0,1,1,0,1,0.48679197648697436,0.03449834131619877,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.022551987289777902,1,0,0,0,0,0,0,0,0,0.3678361599363804,0.00672593215815667,1,1,0,0,1,0,0,0,0,0,1
1,0,0,1,0.28916483662534664,1,0,0,0,0,1,0,0,1,0.5402506994043689,0.19101085701511314,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.5699852502317732,1,0,1,1,1,1,0,1,0,0.6120216432473744,0.38090813726467665,1,1,0,0,0,1,0,0,1,0,0
1,0,0,0,0.03940443927542572,1,1,0,0,0,0,0,1,1,0.6692976209319238,0.02651948246307123,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5243331755855776,0.0060081738022170214,1,0,1,0,1,0,0,0,0,0,1
1,0,1,0,0.9626363048314177,1,1,0,1,1,1,1,1,1,0.9082088040956421,0.8801711974989807,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0.17897489728720256,1,1,0,0,1,1,1,1,1,0.857747113200029,0.1558275855671741,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.27343293434071514,0.0031028150197427605,1,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,1,1,1,0.7029417277520595,0.008076413844901821,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,0.0878305766604544,1,0,0,0,1,0,1,1,1,0.7816832632545914,0.06905068186065574,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.014147801192617614,1,1,0,0,0,0,0,0,1,0.5665822081719378,0.006680790250443214,1,0,1,0,1,0,0,0,0,1,0
1,1,0,0,0.4421873912762692,1,1,0,0,0,0,1,1,1,0.7723376909931668,0.35966274352747346,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.02163480825762312,1,1,0,0,0,0,0,1,1,0.5595355582533482,0.01182811957446146,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.04336376389026088,1,0,0,0,0,0,0,0,0,0.021364130044793834,0.004849022501947482,1,0,0,1,1,0,0,0,0,0,1
1,1,1,0,0.1750641810813336,1,0,0,0,0,0,0,0,1,0.5390740201278775,0.1041338687790215,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0.27611446771245857,1,0,0,1,1,0,1,1,1,0.8213577755346387,0.22857795366221417,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.05555555555555555,1,0,0,0,0,0,0,0,1,0.521248869908865,0.029049249532542735,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0.02486106834370186,1,0,0,0,0,0,0,1,0,0.5964882738943958,0.01216997043935679,1,1,0,0,1,0,0,0,0,1,0
1,1,0,0,0.17431912888115753,1,0,0,0,0,0,0,1,0,0.6119327131032495,0.1153695194275205,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.06980160880995098,1,1,0,0,0,0,0,1,1,0.6755674247117222,0.048041684805306975,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.19136917041981166,1,0,1,0,0,0,1,1,1,0.7892211787293223,0.15196560449436422,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.041666666666666664,1,1,0,0,0,0,0,0,1,0.5613157512982888,0.022977024272849644,1,0,1,0,1,0,0,0,0,1,0
0,0,1,1,0.9303128394166046,1,1,1,1,1,0,1,0,1,0.9267865912019232,0.8605776261202066,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.18029330427594356,1,1,0,1,1,0,0,0,1,0.6597004893333992,0.11967740682493497,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.04796440961177595,1,0,0,0,0,0,0,0,0,0.36940587374055156,0.026780102942487206,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,0.1358658855734737,1,1,0,0,0,0,0,1,1,0.6549159386767296,0.09404917983332858,1,0,1,0,1,0,0,0,0,1,0
0,1,1,0,0.4622902755377264,1,1,0,1,0,0,0,0,1,0.6184862995643616,0.30640512462874075,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.06638159245997784,0,0,0,1,0,0,0,0,1,0.11842394018072268,0.01584533808110446,1,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.01981644410987752,1,0,0,0,0,0,0,1,1,0.625483912353435,0.011143020824598313,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.06187172697989807,1,1,0,0,0,0,0,0,0,0.5699148267913356,0.040809767606722086,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0.9118114916064607,1,1,0,1,1,0,0,0,0,0.5885594896123291,0.5823250712062468,1,0,1,0,1,0,0,0,0,1,0
1,1,0,0,0.2356584049770687,1,1,0,0,0,0,1,0,1,0.6939698410011486,0.15975254077291526,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.27191391439174084,0.007792344535357689,1,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0.06284405722330173,0,0,0,0,0,0,0,0,1,0.05958736617170215,0.010291780029052417,1,1,0,0,1,0,0,0,0,0,1
0,0,1,1,0.9837291774214241,1,1,0,1,1,0,1,1,1,0.8520323843318112,0.8411127196543233,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,0.4372453922639779,0,0,0,1,0,0,0,0,1,0.16588776156754426,0.13161678556581374,1,1,0,0,1,0,0,0,0,0,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,1,0,1,0.6135981248093835,0.007041838428873948,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.6763491084151639,1,1,0,1,1,0,1,1,1,0.8626865721793753,0.5819574724785594,1,0,1,0,1,0,0,0,0,1,0
